timestamps,total_load_kw,critical_load_kw,load_shed_kw,battery_soc_percent,battery_power_kw,pv_generation_kw,generator_power_kw,grid_power_kw,is_islanded
2026-01-27 00:00:00,276.0059605567704,240,0,70,0,0.0,0,276.0059605567704,False
2026-01-27 00:15:00,272.87929939520205,240,0,70,0,0.0,0,272.87929939520205,False
2026-01-27 00:30:00,275.769145906329,240,0,70,0,0.0,0,275.769145906329,False
2026-01-27 00:45:00,286.10125510246627,240,0,70,0,0.0,0,286.10125510246627,False
2026-01-27 01:00:00,273.8983287381304,240,0,70,0,0.0,0,273.8983287381304,False
2026-01-27 01:15:00,289.1738191843369,240,0,70,0,0.0,0,289.1738191843369,False
2026-01-27 01:30:00,279.39675305845924,240,0,70,0,0.0,0,279.39675305845924,False
2026-01-27 01:45:00,276.01317095162244,240,0,70,0,0.0,0,276.01317095162244,False
2026-01-27 02:00:00,293.442789631692,240,0,70,0,0.0,0,293.442789631692,False
2026-01-27 02:15:00,275.05994416418156,240,0,70,0,0.0,0,275.05994416418156,False
2026-01-27 02:30:00,270.15304361900047,240,0,70,0,0.0,0,270.15304361900047,False
2026-01-27 02:45:00,282.508457353003,240,0,70,0,0.0,0,282.508457353003,False
2026-01-27 03:00:00,290.91059880964303,240,0,70,0,0.0,0,290.91059880964303,False
2026-01-27 03:15:00,284.5538987012389,240,0,70,0,0.0,0,284.5538987012389,False
2026-01-27 03:30:00,291.1662591001681,240,0,70,0,0.0,0,291.1662591001681,False
2026-01-27 03:45:00,268.28315587429483,240,0,70,0,0.0,0,268.28315587429483,False
2026-01-27 04:00:00,271.426949023819,240,0,70,0,0.0,0,271.426949023819,False
2026-01-27 04:15:00,275.7041609192044,240,0,70,0,0.0,0,275.7041609192044,False
2026-01-27 04:30:00,286.481783706022,240,0,70,0,0.0,0,286.481783706022,False
2026-01-27 04:45:00,277.1706436885097,240,0,70,0,0.0,0,277.1706436885097,False
2026-01-27 05:00:00,289.28252828694565,240,0,70,0,0.0,0,289.28252828694565,False
2026-01-27 05:15:00,291.59764581358274,240,0,70,0,0.0,0,291.59764581358274,False
2026-01-27 05:30:00,276.61552424920495,240,0,70,0,0.0,0,276.61552424920495,False
2026-01-27 05:45:00,287.04976600880826,240,0,70,0,0.0,0,287.04976600880826,False
2026-01-27 06:00:00,283.8342086176894,240,0,70,0,0.0,0,283.8342086176894,True
2026-01-27 06:15:00,293.7204339099167,240,0,70,0,0.0,0,293.7204339099167,True
2026-01-27 06:30:00,268.87143639205027,240,0,70,0,0.0,0,268.87143639205027,True
2026-01-27 06:45:00,266.1487584005763,240,0,70,0,0.0,0,266.1487584005763,True
2026-01-27 07:00:00,275.32283287556373,240,0,70,0,0.0,0,275.32283287556373,True
2026-01-27 07:15:00,270.06702342491076,240,0,70,0,0.0,0,270.06702342491076,True
2026-01-27 07:30:00,293.50246193948914,240,0,70,0,0.0,0,293.50246193948914,True
