timestamps,total_load_kw,critical_load_kw,load_shed_kw,battery_soc_percent,battery_power_kw,pv_generation_kw,generator_power_kw,grid_power_kw,is_islanded
2026-01-27 00:00:00,738.9729564264933,220,0,80,0,0.0,0,738.9729564264933,False
2026-01-27 00:15:00,723.6478709221129,220,0,80,0,0.0,0,723.6478709221129,False
2026-01-27 00:30:00,703.2555266738699,220,0,80,0,0.0,0,703.2555266738699,False
2026-01-27 00:45:00,736.6808905676303,220,0,80,0,0.0,0,736.6808905676303,False
2026-01-27 01:00:00,733.5704650369236,220,0,80,0,0.0,0,733.5704650369236,False
2026-01-27 01:15:00,708.0992061402611,220,0,80,0,0.0,0,708.0992061402611,False
2026-01-27 01:30:00,724.4400226451032,220,0,80,0,0.0,0,724.4400226451032,False
2026-01-27 01:45:00,728.5159229074603,220,0,80,0,0.0,0,728.5159229074603,False
2026-01-27 02:00:00,740.7543892606362,220,0,80,0,0.0,0,740.7543892606362,False
2026-01-27 02:15:00,708.2040311767363,220,0,80,0,0.0,0,708.2040311767363,False
2026-01-27 02:30:00,707.2691441647389,220,0,80,0,0.0,0,707.2691441647389,False
2026-01-27 02:45:00,734.912359327955,220,0,80,0,0.0,0,734.912359327955,False
2026-01-27 03:00:00,714.3587701578593,220,0,80,0,0.0,0,714.3587701578593,False
2026-01-27 03:15:00,727.1159791375527,220,0,80,0,0.0,0,727.1159791375527,False
2026-01-27 03:30:00,712.1239175958129,220,0,80,0,0.0,0,712.1239175958129,False
2026-01-27 03:45:00,704.4589629406571,220,0,80,0,0.0,0,704.4589629406571,False
2026-01-27 04:00:00,701.3871428062145,220,0,80,0,0.0,0,701.3871428062145,False
2026-01-27 04:15:00,732.6537186587723,220,0,80,0,0.0,0,732.6537186587723,False
2026-01-27 04:30:00,705.6394806479664,220,0,80,0,0.0,0,705.6394806479664,False
2026-01-27 04:45:00,726.6110016105466,220,0,80,0,0.0,0,726.6110016105466,False
2026-01-27 05:00:00,705.904206617691,220,0,80,0,0.0,0,705.904206617691,False
2026-01-27 05:15:00,731.3424064358044,220,0,80,0,0.0,0,731.3424064358044,False
2026-01-27 05:30:00,737.8275349096157,220,0,80,0,0.0,0,737.8275349096157,False
2026-01-27 05:45:00,729.3101136435589,220,0,80,0,0.0,0,729.3101136435589,False
2026-01-27 06:00:00,718.8135495789013,220,0,80,0,0.0,0,718.8135495789013,True
2026-01-27 06:15:00,741.1214718702635,220,0,80,0,0.0,0,741.1214718702635,True
2026-01-27 06:30:00,723.0545375282559,220,0,80,0,0.0,0,723.0545375282559,True
2026-01-27 06:45:00,715.8766309779036,220,0,80,0,0.0,0,715.8766309779036,True
2026-01-27 07:00:00,731.2592960830656,220,0,80,0,0.0,0,731.2592960830656,True
2026-01-27 07:15:00,740.0691256226996,220,0,80,0,0.0,0,740.0691256226996,True
2026-01-27 07:30:00,728.0545552891052,220,0,80,0,0.0,0,728.0545552891052,True
2026-01-27 07:45:00,740.4143273858066,220,0,80,0,0.0,0,740.4143273858066,True
2026-01-27 08:00:00,719.576503993399,220,0,80,0,0.0,0,719.576503993399,True
2026-01-27 08:15:00,710.3067774034853,220,0,80,0,0.0,0,710.3067774034853,True
2026-01-27 08:30:00,703.9098854098023,220,0,80,0,0.0,0,703.9098854098023,True
2026-01-27 08:45:00,705.1261380243337,220,0,80,0,0.0,0,705.1261380243337,True
2026-01-27 09:00:00,701.6719354534981,220,0,80,0,0.0,0,701.6719354534981,True
2026-01-27 09:15:00,733.1611426745011,220,0,80,0,0.0,0,733.1611426745011,True
2026-01-27 09:30:00,716.373918839167,220,0,80,0,0.0,0,716.373918839167,True
2026-01-27 09:45:00,714.5815851213887,220,0,80,0,0.0,0,714.5815851213887,True
